"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"9";1594132732038;"07/07/2020 14:38:52";1594136328920;"1";"07/07/2020 16:38:48";18755;2;"questionnaire-89vf";NA;5949333;"5dc94678880a2965965fc001";1673625;NA;"complete";NA;"5f04819e82cdd90997ffb790";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1333x640";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"country";"Italy"
"10";1594132732038;"07/07/2020 14:38:52";1594136328921;"1";"07/07/2020 16:38:48";18755;2;"questionnaire-89vf";NA;5949333;"5dc94678880a2965965fc001";1673625;NA;"complete";NA;"5f04819e82cdd90997ffb790";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1333x640";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"education";"High school diploma"
"11";1594132732038;"07/07/2020 14:38:52";1594136328921;"1";"07/07/2020 16:38:48";18755;2;"questionnaire-89vf";NA;5949333;"5dc94678880a2965965fc001";1673625;NA;"complete";NA;"5f04819e82cdd90997ffb790";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1333x640";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"education-quantised";"3"
"12";1594132732038;"07/07/2020 14:38:52";1594136328921;"1";"07/07/2020 16:38:48";18755;2;"questionnaire-89vf";NA;5949333;"5dc94678880a2965965fc001";1673625;NA;"complete";NA;"5f04819e82cdd90997ffb790";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1333x640";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1594132732038;"07/07/2020 14:38:52";1594136328921;"1";"07/07/2020 16:38:48";18755;2;"questionnaire-89vf";NA;5949333;"5dc94678880a2965965fc001";1673625;NA;"complete";NA;"5f04819e82cdd90997ffb790";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1333x640";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1594132732038;"07/07/2020 14:38:52";1594136328922;"1";"07/07/2020 16:38:48";18755;2;"questionnaire-89vf";NA;5949333;"5dc94678880a2965965fc001";1673625;NA;"complete";NA;"5f04819e82cdd90997ffb790";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1333x640";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"comment";"I really enjoyed doing this survey"
"15";1594132732038;"07/07/2020 14:38:52";1594136328922;"1";"07/07/2020 16:38:48";18755;2;"questionnaire-89vf";NA;5949333;"5dc94678880a2965965fc001";1673625;NA;"complete";NA;"5f04819e82cdd90997ffb790";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1333x640";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"42941"
"1";1590736390551;"29/05/2020 07:13:10";1590736390410;"1";"29/05/2020 08:13:10";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1590736413886;"29/05/2020 07:13:33";1590736413736;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"sex";"male"
"3";1590736413948;"29/05/2020 07:13:33";1590736413739;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1590736413948;"29/05/2020 07:13:33";1590736413739;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"age";"19"
"5";1590736413948;"29/05/2020 07:13:33";1590736413739;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1590736413948;"29/05/2020 07:13:33";1590736413739;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1590736413948;"29/05/2020 07:13:33";1590736413740;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1590736413948;"29/05/2020 07:13:33";1590736413740;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"23330"
"9";1590736413948;"29/05/2020 07:13:33";1590736413740;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"country";"United Kingdom"
"10";1590736413948;"29/05/2020 07:13:33";1590736413740;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"education";"Some university/higher education but no degree"
"11";1590736413948;"29/05/2020 07:13:33";1590736413740;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"education-quantised";"4"
"12";1590736413948;"29/05/2020 07:13:33";1590736413740;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1590736413948;"29/05/2020 07:13:33";1590736413740;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1590736413948;"29/05/2020 07:13:33";1590736413740;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"comment";""
"15";1590736413948;"29/05/2020 07:13:33";1590736413740;"1";"29/05/2020 08:13:33";18755;2;"questionnaire-89vf";NA;5191995;"5eb01d08992e0b07e03b19c2";1468948;NA;"complete";NA;"5ed0b14c398ba71946d7010d";"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1443x762";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"response-3";"English"
"1";1590736510560;"29/05/2020 07:15:10";1590736510243;"1";"29/05/2020 08:15:10";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1536x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1590736542515;"29/05/2020 07:15:42";1590736539401;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"3";1590736542609;"29/05/2020 07:15:42";1590736539402;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1590736542609;"29/05/2020 07:15:42";1590736539402;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"age";"25"
"5";1590736542609;"29/05/2020 07:15:42";1590736539402;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1590736542609;"29/05/2020 07:15:42";1590736539403;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1590736542609;"29/05/2020 07:15:42";1590736539403;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1590736542609;"29/05/2020 07:15:42";1590736539403;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-3";"portuguese"
"9";1590736542609;"29/05/2020 07:15:42";1590736539403;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"country";"Portugal"
"10";1590736542609;"29/05/2020 07:15:42";1590736539403;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"education";"Master degree"
"11";1590736542609;"29/05/2020 07:15:42";1590736539403;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"education-quantised";"6"
"12";1590736542609;"29/05/2020 07:15:42";1590736539403;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Some knowledge as amateur"
"13";1590736542609;"29/05/2020 07:15:42";1590736539403;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"2"
"14";1590736542609;"29/05/2020 07:15:42";1590736539403;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1590736542609;"29/05/2020 07:15:42";1590736539404;"1";"29/05/2020 08:15:39";18755;2;"questionnaire-89vf";NA;5192010;"5d12020e90265e00199ba8a9";1468951;NA;"complete";NA;"5ed0b14c10f9eb0009049528";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"29161"
"1";1590736578723;"29/05/2020 07:16:18";1590736578709;"1";"29/05/2020 08:16:18";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1444x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1590736621603;"29/05/2020 07:17:01";1590736621688;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"sex";"female"
"3";1590736621666;"29/05/2020 07:17:01";1590736621689;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1590736621666;"29/05/2020 07:17:01";1590736621689;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"age";"26"
"5";1590736621666;"29/05/2020 07:17:01";1590736621689;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1590736621666;"29/05/2020 07:17:01";1590736621690;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1590736621666;"29/05/2020 07:17:01";1590736621690;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1590736621666;"29/05/2020 07:17:01";1590736621690;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"42982"
"9";1590736621666;"29/05/2020 07:17:01";1590736621690;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"country";"United Kingdom"
"10";1590736621666;"29/05/2020 07:17:01";1590736621690;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"education";"Master degree"
"11";1590736621666;"29/05/2020 07:17:01";1590736621690;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"education-quantised";"6"
"12";1590736621666;"29/05/2020 07:17:01";1590736621690;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"13";1590736621666;"29/05/2020 07:17:01";1590736621690;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"3"
"14";1590736621666;"29/05/2020 07:17:01";1590736621690;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"comment";""
"15";1590736621666;"29/05/2020 07:17:01";1590736621690;"1";"29/05/2020 08:17:01";18755;2;"questionnaire-89vf";NA;5192018;"5c555762dab99000015b8f12";1468955;NA;"complete";NA;"5ed0b14f9272d91848dc671a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1444x812";"1427x702";"after demographic";"demographic";4;"BRAC1_horiLL_1st300";"after consent";"after demographic";"Task done";"response-3";"English"
"1";1590736756233;"29/05/2020 07:19:16";1590736767130;"-4";"29/05/2020 03:19:27";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1366x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1590736794515;"29/05/2020 07:19:54";1590736808640;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"3";1590736794655;"29/05/2020 07:19:54";1590736808642;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1590736794655;"29/05/2020 07:19:54";1590736808643;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"age";"18"
"5";1590736794655;"29/05/2020 07:19:54";1590736808643;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1590736794655;"29/05/2020 07:19:54";1590736808643;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1590736794655;"29/05/2020 07:19:54";1590736808643;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1590736794655;"29/05/2020 07:19:54";1590736808644;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-3";"English"
"9";1590736794655;"29/05/2020 07:19:54";1590736808644;"-4";"29/05/2020 03:20:08";18755;2;"questionnaire-89vf";NA;5192038;"5ec37264194de71cb7b82637";1468953;NA;"complete";NA;"5ed0b153d3825018e39ca5de";"computer";"Desktop or Laptop";"Windows 10";"Chrome 80.0.3987.149";"1366x768";"1349x657";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"country";"Canada"
