"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"14";1591955649552;"12/06/2020 09:54:09";1591955649411;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1591955649552;"12/06/2020 09:54:09";1591955649411;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"68823"
"1";1592992694554;"24/06/2020 09:58:14";1592992694802;2;"24/06/2020 11:58:14";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1280x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1592992736555;"24/06/2020 09:58:56";1592992736856;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"3";1592992736633;"24/06/2020 09:58:56";1592992736858;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1592992736633;"24/06/2020 09:58:56";1592992736859;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"age";"23"
"5";1592992736633;"24/06/2020 09:58:56";1592992736859;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-2";"left-handed"
"6";1592992736633;"24/06/2020 09:58:56";1592992736859;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"2"
"7";1592992736633;"24/06/2020 09:58:56";1592992736859;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1592992736633;"24/06/2020 09:58:56";1592992736860;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-3";"german"
"9";1592992736633;"24/06/2020 09:58:56";1592992736860;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"country";"Germany"
"10";1592992736633;"24/06/2020 09:58:56";1592992736860;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"education";"Some university/higher education but no degree"
"11";1592992736633;"24/06/2020 09:58:56";1592992736860;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"education-quantised";"4"
"12";1592992736633;"24/06/2020 09:58:56";1592992736860;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"13";1592992736633;"24/06/2020 09:58:56";1592992736861;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"3"
"14";1592992736633;"24/06/2020 09:58:56";1592992736861;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1592992736633;"24/06/2020 09:58:56";1592992736861;2;"24/06/2020 11:58:56";18723;2;"questionnaire-89vf";NA;5759601;"LN5";1610880;NA;"complete";"mblmik";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"42059"
"1";1593165209386;"26/06/2020 09:53:29";1593165209625;2;"26/06/2020 11:53:29";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1920x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1593165285678;"26/06/2020 09:54:45";1593165285952;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"sex";"female"
"3";1593165285771;"26/06/2020 09:54:45";1593165285954;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1593165285771;"26/06/2020 09:54:45";1593165285954;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"age";"27"
"5";1593165285771;"26/06/2020 09:54:45";1593165285955;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1593165285771;"26/06/2020 09:54:45";1593165285955;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1593165285771;"26/06/2020 09:54:45";1593165285955;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1593165285771;"26/06/2020 09:54:45";1593165285955;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"response-3";"German"
"9";1593165285771;"26/06/2020 09:54:45";1593165285955;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"country";"Germany"
"10";1593165285771;"26/06/2020 09:54:45";1593165285956;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"education";"Some university/higher education but no degree"
"11";1593165285771;"26/06/2020 09:54:45";1593165285956;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"education-quantised";"4"
"12";1593165285771;"26/06/2020 09:54:45";1593165285956;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"13";1593165285771;"26/06/2020 09:54:45";1593165285956;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"3"
"14";1593165285771;"26/06/2020 09:54:45";1593165285956;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"comment";""
"15";1593165285771;"26/06/2020 09:54:45";1593165285957;2;"26/06/2020 11:54:45";18723;2;"questionnaire-89vf";NA;5789921;"JT5";1610881;NA;"complete";"yqhldt";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAA_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"76332"
"1";1593637725243;"01/07/2020 21:08:45";1593637725338;2;"01/07/2020 23:08:45";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1280x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1593637821166;"01/07/2020 21:10:21";1593637821270;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"3";1593637821746;"01/07/2020 21:10:21";1593637821276;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1593637821746;"01/07/2020 21:10:21";1593637821276;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"age";"22"
"5";1593637821746;"01/07/2020 21:10:21";1593637821277;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1593637821746;"01/07/2020 21:10:21";1593637821277;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1593637821746;"01/07/2020 21:10:21";1593637821279;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1593637821746;"01/07/2020 21:10:21";1593637821279;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-3";"german"
"9";1593637821746;"01/07/2020 21:10:21";1593637821280;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"country";"Germany"
"10";1593637821746;"01/07/2020 21:10:21";1593637821281;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"education";"High school diploma"
"11";1593637821746;"01/07/2020 21:10:21";1593637821282;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"3"
"12";1593637821746;"01/07/2020 21:10:21";1593637821283;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"13";1593637821746;"01/07/2020 21:10:21";1593637821283;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"3"
"14";1593637821746;"01/07/2020 21:10:21";1593637821284;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"comment";"it was quiet late, wheni took the experiemtn, sorry for the repeating mistakes"
"15";1593637821746;"01/07/2020 21:10:21";1593637821284;2;"01/07/2020 23:10:21";18723;2;"questionnaire-89vf";NA;5861417;"VU3";1649641;NA;"complete";"sobtwc";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"95946"
"1";1590004939991;"20/05/2020 20:02:19";1590004939877;2;"20/05/2020 22:02:19";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"BEGIN QUESTIONNAIRE";""
"2";1590004986084;"20/05/2020 20:03:06";1590004986063;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"sex";"male"
"3";1590004986178;"20/05/2020 20:03:06";1590004986067;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"sex-quantised";"1"
"4";1590004986178;"20/05/2020 20:03:06";1590004986067;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"age";"25"
"5";1590004986178;"20/05/2020 20:03:06";1590004986067;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"response-2";"right-handed"
"6";1590004986178;"20/05/2020 20:03:06";1590004986067;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"response-2-quantised";"1"
"7";1590004986178;"20/05/2020 20:03:06";1590004986067;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"response-2-text";""
"8";1590004986178;"20/05/2020 20:03:06";1590004986067;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"response-3";"chinese"
"9";1590004986178;"20/05/2020 20:03:06";1590004986067;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"country";"germany"
"10";1590004986178;"20/05/2020 20:03:06";1590004986067;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"education";"Bachelor degree"
"11";1590004986178;"20/05/2020 20:03:06";1590004986068;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"education-quantised";"5"
"12";1590004986178;"20/05/2020 20:03:06";1590004986068;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"13";1590004986178;"20/05/2020 20:03:06";1590004986068;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"psyKnowledge-quantised";"3"
"14";1590004986178;"20/05/2020 20:03:06";1590004986068;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"comment";""
"15";1590004986178;"20/05/2020 20:03:06";1590004986068;2;"20/05/2020 22:03:06";17308;16;"questionnaire-89vf";NA;5053909;"LU1";1388447;NA;"complete";"wslfiz";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Safari 13.0.4";"1920x1080";"1920x994";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"after task";"END QUESTIONNAIRE";"46191"
"1";1590495724982;"26/05/2020 12:22:04";1590495724879;2;"26/05/2020 14:22:04";17308;16;"questionnaire-89vf";NA;5141890;"GM4";1450057;NA;"complete";"dxhnsc";NA;"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1440x837";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"after task";"BEGIN QUESTIONNAIRE";""
"2";1590495785785;"26/05/2020 12:23:05";1590495785645;2;"26/05/2020 14:23:05";17308;16;"questionnaire-89vf";NA;5141890;"GM4";1450057;NA;"complete";"dxhnsc";NA;"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1440x837";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"after task";"sex";"female"
"3";1590495785879;"26/05/2020 12:23:05";1590495785646;2;"26/05/2020 14:23:05";17308;16;"questionnaire-89vf";NA;5141890;"GM4";1450057;NA;"complete";"dxhnsc";NA;"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1440x837";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"after task";"sex-quantised";"2"
"4";1590495785879;"26/05/2020 12:23:05";1590495785647;2;"26/05/2020 14:23:05";17308;16;"questionnaire-89vf";NA;5141890;"GM4";1450057;NA;"complete";"dxhnsc";NA;"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1440x837";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"after task";"age";"18"
"5";1590495785879;"26/05/2020 12:23:05";1590495785647;2;"26/05/2020 14:23:05";17308;16;"questionnaire-89vf";NA;5141890;"GM4";1450057;NA;"complete";"dxhnsc";NA;"computer";"Desktop or Laptop";"Mac OS 10.14.6";"Safari 13.1";"1440x900";"1440x837";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"after task";"response-2";"right-handed"
